1175,"Variable containing:
1.00000e-03 *
  1.3024
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1176,"Variable containing:
1.00000e-03 *
  1.2809
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1177,"Variable containing:
1.00000e-03 *
  1.2572
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1178,"Variable containing:
1.00000e-03 *
  1.2912
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1179,"Variable containing:
1.00000e-03 *
  1.3053
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1180,"Variable containing:
1.00000e-03 *
  1.3095
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1181,"Variable containing:
1.00000e-03 *
  1.2954
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1182,"Variable containing:
1.00000e-03 *
  1.2856
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1183,"Variable containing:
1.00000e-03 *
  1.3136
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1184,"Variable containing:
1.00000e-03 *
  1.3347
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1185,"Variable containing:
1.00000e-03 *
  1.2929
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1186,"Variable containing:
1.00000e-03 *
  1.3085
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1187,"Variable containing:
1.00000e-03 *
  1.3360
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1188,"Variable containing:
1.00000e-03 *
  1.2840
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1189,"Variable containing:
1.00000e-03 *
  1.3247
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1190,"Variable containing:
1.00000e-03 *
  1.2735
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1191,"Variable containing:
1.00000e-03 *
  1.3293
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1192,"Variable containing:
1.00000e-03 *
  1.3203
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1193,"Variable containing:
1.00000e-03 *
  1.2650
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1194,"Variable containing:
1.00000e-03 *
  1.2615
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1195,"Variable containing:
1.00000e-03 *
  1.3071
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1196,"Variable containing:
1.00000e-03 *
  1.2753
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1197,"Variable containing:
1.00000e-03 *
  1.2261
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1198,"Variable containing:
1.00000e-03 *
  1.2848
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1199,"Variable containing:
1.00000e-03 *
  1.2780
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1200,"Variable containing:
1.00000e-03 *
  1.2619
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1201,"Variable containing:
1.00000e-03 *
  1.2699
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1202,"Variable containing:
1.00000e-03 *
  1.2432
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1203,"Variable containing:
1.00000e-03 *
  1.2425
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1204,"Variable containing:
1.00000e-03 *
  1.2601
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1205,"Variable containing:
1.00000e-03 *
  1.2237
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1206,"Variable containing:
1.00000e-03 *
  1.2117
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1207,"Variable containing:
1.00000e-03 *
  1.2014
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1208,"Variable containing:
1.00000e-03 *
  1.2290
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1209,"Variable containing:
1.00000e-03 *
  1.2238
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1210,"Variable containing:
1.00000e-03 *
  1.2233
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1211,"Variable containing:
1.00000e-03 *
  1.2164
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1212,"Variable containing:
1.00000e-03 *
  1.2165
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1213,"Variable containing:
1.00000e-03 *
  1.2306
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1214,"Variable containing:
1.00000e-03 *
  1.2307
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1215,"Variable containing:
1.00000e-03 *
  1.2323
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1216,"Variable containing:
1.00000e-03 *
  1.2130
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1217,"Variable containing:
1.00000e-03 *
  1.1982
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1218,"Variable containing:
1.00000e-03 *
  1.1880
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1219,"Variable containing:
1.00000e-03 *
  1.2116
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1220,"Variable containing:
1.00000e-03 *
  1.1891
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1221,"Variable containing:
1.00000e-03 *
  1.1864
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1222,"Variable containing:
1.00000e-03 *
  1.2175
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1223,"Variable containing:
1.00000e-03 *
  1.1670
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1224,"Variable containing:
1.00000e-03 *
  1.1898
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1225,"Variable containing:
1.00000e-03 *
  1.2143
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1226,"Variable containing:
1.00000e-03 *
  1.2039
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1227,"Variable containing:
1.00000e-03 *
  1.1748
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1228,"Variable containing:
1.00000e-03 *
  1.1826
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1229,"Variable containing:
1.00000e-03 *
  1.2076
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1230,"Variable containing:
1.00000e-03 *
  1.1767
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1231,"Variable containing:
1.00000e-03 *
  1.1753
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1232,"Variable containing:
1.00000e-03 *
  1.1789
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1233,"Variable containing:
1.00000e-03 *
  1.2135
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1234,"Variable containing:
1.00000e-03 *
  1.1886
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1235,"Variable containing:
1.00000e-03 *
  1.1673
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1236,"Variable containing:
1.00000e-03 *
  1.1825
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1237,"Variable containing:
1.00000e-03 *
  1.1701
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1238,"Variable containing:
1.00000e-03 *
  1.1926
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1239,"Variable containing:
1.00000e-03 *
  1.1854
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1240,"Variable containing:
1.00000e-03 *
  1.1588
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1241,"Variable containing:
1.00000e-03 *
  1.1819
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1242,"Variable containing:
1.00000e-03 *
  1.1998
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1243,"Variable containing:
1.00000e-03 *
  1.2536
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1244,"Variable containing:
1.00000e-03 *
  1.1971
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1245,"Variable containing:
1.00000e-03 *
  1.1638
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1246,"Variable containing:
1.00000e-03 *
  1.1690
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1247,"Variable containing:
1.00000e-03 *
  1.1688
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1248,"Variable containing:
1.00000e-03 *
  1.1653
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1249,"Variable containing:
1.00000e-03 *
  1.1508
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1250,"Variable containing:
1.00000e-03 *
  1.1742
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1251,"Variable containing:
1.00000e-03 *
  1.1462
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1252,"Variable containing:
1.00000e-03 *
  1.1326
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1253,"Variable containing:
1.00000e-03 *
  1.1704
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1254,"Variable containing:
1.00000e-03 *
  1.1422
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1255,"Variable containing:
1.00000e-03 *
  1.1534
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1256,"Variable containing:
1.00000e-03 *
  1.1669
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1257,"Variable containing:
1.00000e-03 *
  1.1756
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1258,"Variable containing:
1.00000e-03 *
  1.2011
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1259,"Variable containing:
1.00000e-03 *
  1.1930
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1260,"Variable containing:
1.00000e-03 *
  1.1628
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1261,"Variable containing:
1.00000e-03 *
  1.1476
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1262,"Variable containing:
1.00000e-03 *
  1.1740
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1263,"Variable containing:
1.00000e-03 *
  1.2001
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1264,"Variable containing:
1.00000e-03 *
  1.1783
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1265,"Variable containing:
1.00000e-03 *
  1.1920
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1266,"Variable containing:
1.00000e-03 *
  1.1737
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1267,"Variable containing:
1.00000e-03 *
  1.1645
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1268,"Variable containing:
1.00000e-03 *
  1.1425
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1269,"Variable containing:
1.00000e-03 *
  1.1729
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1270,"Variable containing:
1.00000e-03 *
  1.1676
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1271,"Variable containing:
1.00000e-03 *
  1.2290
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1272,"Variable containing:
1.00000e-03 *
  1.1915
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1273,"Variable containing:
1.00000e-03 *
  1.1517
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1274,"Variable containing:
1.00000e-03 *
  1.1299
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1275,"Variable containing:
1.00000e-03 *
  1.2183
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1276,"Variable containing:
1.00000e-03 *
  1.1645
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1277,"Variable containing:
1.00000e-03 *
  1.1307
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1278,"Variable containing:
1.00000e-03 *
  1.1616
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1279,"Variable containing:
1.00000e-03 *
  1.1746
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1280,"Variable containing:
1.00000e-03 *
  1.1642
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1281,"Variable containing:
1.00000e-03 *
  1.1420
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1282,"Variable containing:
1.00000e-03 *
  1.1230
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1283,"Variable containing:
1.00000e-03 *
  1.1815
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1284,"Variable containing:
1.00000e-03 *
  1.1280
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1285,"Variable containing:
1.00000e-03 *
  1.1483
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1286,"Variable containing:
1.00000e-03 *
  1.1245
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1287,"Variable containing:
1.00000e-03 *
  1.1573
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1288,"Variable containing:
1.00000e-03 *
  1.1401
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1289,"Variable containing:
1.00000e-03 *
  1.1252
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1290,"Variable containing:
1.00000e-03 *
  1.1192
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1291,"Variable containing:
1.00000e-03 *
  1.1024
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1292,"Variable containing:
1.00000e-03 *
  1.1083
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1293,"Variable containing:
1.00000e-03 *
  1.1102
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1294,"Variable containing:
1.00000e-03 *
  1.0988
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1295,"Variable containing:
1.00000e-03 *
  1.1016
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1296,"Variable containing:
1.00000e-03 *
  1.0921
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1297,"Variable containing:
1.00000e-03 *
  1.0902
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1298,"Variable containing:
1.00000e-03 *
  1.1192
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1299,"Variable containing:
1.00000e-03 *
  1.0671
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1300,"Variable containing:
1.00000e-03 *
  1.0624
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1301,"Variable containing:
1.00000e-03 *
  1.0796
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1302,"Variable containing:
1.00000e-03 *
  1.0860
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1303,"Variable containing:
1.00000e-03 *
  1.0794
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1304,"Variable containing:
1.00000e-03 *
  1.1202
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1305,"Variable containing:
1.00000e-03 *
  1.0765
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1306,"Variable containing:
1.00000e-03 *
  1.1042
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1307,"Variable containing:
1.00000e-03 *
  1.0740
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1308,"Variable containing:
1.00000e-03 *
  1.0700
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1309,"Variable containing:
1.00000e-03 *
  1.0924
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1310,"Variable containing:
1.00000e-03 *
  1.0677
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1311,"Variable containing:
1.00000e-03 *
  1.0816
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1312,"Variable containing:
1.00000e-03 *
  1.0905
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1313,"Variable containing:
1.00000e-03 *
  1.1017
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1314,"Variable containing:
1.00000e-03 *
  1.0829
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1315,"Variable containing:
1.00000e-03 *
  1.0839
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1316,"Variable containing:
1.00000e-03 *
  1.1075
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1317,"Variable containing:
1.00000e-03 *
  1.1107
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1318,"Variable containing:
1.00000e-03 *
  1.1024
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1319,"Variable containing:
1.00000e-03 *
  1.0749
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1320,"Variable containing:
1.00000e-03 *
  1.0925
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1321,"Variable containing:
1.00000e-03 *
  1.1281
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1322,"Variable containing:
1.00000e-03 *
  1.1273
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1323,"Variable containing:
1.00000e-03 *
  1.1410
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1324,"Variable containing:
1.00000e-03 *
  1.1113
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1325,"Variable containing:
1.00000e-03 *
  1.1098
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1326,"Variable containing:
1.00000e-03 *
  1.0895
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1327,"Variable containing:
1.00000e-03 *
  1.1177
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1328,"Variable containing:
1.00000e-03 *
  1.1040
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1329,"Variable containing:
1.00000e-03 *
  1.0762
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1330,"Variable containing:
1.00000e-03 *
  1.0978
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1331,"Variable containing:
1.00000e-03 *
  1.1230
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1332,"Variable containing:
1.00000e-03 *
  1.0655
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1333,"Variable containing:
1.00000e-03 *
  1.1144
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1334,"Variable containing:
1.00000e-03 *
  1.1782
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1335,"Variable containing:
1.00000e-03 *
  1.1189
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1336,"Variable containing:
1.00000e-03 *
  1.1661
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1337,"Variable containing:
1.00000e-03 *
  1.1756
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1338,"Variable containing:
1.00000e-03 *
  1.1612
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1339,"Variable containing:
1.00000e-03 *
  1.1598
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1340,"Variable containing:
1.00000e-03 *
  1.2427
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1341,"Variable containing:
1.00000e-03 *
  1.1434
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1342,"Variable containing:
1.00000e-03 *
  1.1859
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1343,"Variable containing:
1.00000e-03 *
  1.1664
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1344,"Variable containing:
1.00000e-03 *
  1.1769
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1345,"Variable containing:
1.00000e-03 *
  1.1297
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1346,"Variable containing:
1.00000e-03 *
  1.1472
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1347,"Variable containing:
1.00000e-03 *
  1.1453
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1348,"Variable containing:
1.00000e-03 *
  1.1231
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1349,"Variable containing:
1.00000e-03 *
  1.1312
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1350,"Variable containing:
1.00000e-03 *
  1.1844
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1351,"Variable containing:
1.00000e-03 *
  1.1328
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1352,"Variable containing:
1.00000e-03 *
  1.1439
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1353,"Variable containing:
1.00000e-03 *
  1.0934
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1354,"Variable containing:
1.00000e-03 *
  1.1100
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1355,"Variable containing:
1.00000e-03 *
  1.1032
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1356,"Variable containing:
1.00000e-03 *
  1.1037
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1357,"Variable containing:
1.00000e-03 *
  1.0885
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1358,"Variable containing:
1.00000e-03 *
  1.0653
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1359,"Variable containing:
1.00000e-03 *
  1.0858
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1360,"Variable containing:
1.00000e-03 *
  1.0894
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1361,"Variable containing:
1.00000e-03 *
  1.0940
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1362,"Variable containing:
1.00000e-03 *
  1.0582
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1363,"Variable containing:
1.00000e-03 *
  1.0930
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1364,"Variable containing:
1.00000e-03 *
  1.0817
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1365,"Variable containing:
1.00000e-03 *
  1.0564
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1366,"Variable containing:
1.00000e-03 *
  1.0764
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1367,"Variable containing:
1.00000e-03 *
  1.0658
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1368,"Variable containing:
1.00000e-03 *
  1.0988
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1369,"Variable containing:
1.00000e-03 *
  1.0487
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1370,"Variable containing:
1.00000e-03 *
  1.0430
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1371,"Variable containing:
1.00000e-03 *
  1.0572
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1372,"Variable containing:
1.00000e-03 *
  1.0455
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1373,"Variable containing:
1.00000e-03 *
  1.0442
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1374,"Variable containing:
1.00000e-03 *
  1.0512
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1375,"Variable containing:
1.00000e-03 *
  1.0589
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1376,"Variable containing:
1.00000e-03 *
  1.0569
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1377,"Variable containing:
1.00000e-03 *
  1.0576
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1378,"Variable containing:
1.00000e-03 *
  1.0549
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1379,"Variable containing:
1.00000e-03 *
  1.0457
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1380,"Variable containing:
1.00000e-03 *
  1.0430
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1381,"Variable containing:
1.00000e-03 *
  1.0815
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1382,"Variable containing:
1.00000e-03 *
  1.0602
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1383,"Variable containing:
1.00000e-03 *
  1.0485
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1384,"Variable containing:
1.00000e-03 *
  1.0654
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1385,"Variable containing:
1.00000e-03 *
  1.0187
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1386,"Variable containing:
1.00000e-03 *
  1.0294
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1387,"Variable containing:
1.00000e-03 *
  1.0282
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1388,"Variable containing:
1.00000e-03 *
  1.0357
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1389,"Variable containing:
1.00000e-03 *
  1.0127
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1390,"Variable containing:
1.00000e-03 *
  1.0316
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1391,"Variable containing:
1.00000e-03 *
  1.0292
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1392,"Variable containing:
1.00000e-03 *
  1.0172
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1393,"Variable containing:
1.00000e-03 *
  1.0327
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1394,"Variable containing:
1.00000e-03 *
  1.0102
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1395,"Variable containing:
1.00000e-03 *
  1.0043
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1396,"Variable containing:
1.00000e-03 *
  1.0031
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1397,"Variable containing:
1.00000e-03 *
  1.0147
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1398,"Variable containing:
1.00000e-03 *
  1.0094
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1399,"Variable containing:
1.00000e-03 *
  1.0317
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1400,"Variable containing:
1.00000e-04 *
  9.9666
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1401,"Variable containing:
1.00000e-03 *
  1.0043
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1402,"Variable containing:
1.00000e-04 *
  9.9423
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1403,"Variable containing:
1.00000e-04 *
  9.9197
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1404,"Variable containing:
1.00000e-03 *
  1.0152
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1405,"Variable containing:
1.00000e-03 *
  1.0354
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1406,"Variable containing:
1.00000e-03 *
  1.0029
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1407,"Variable containing:
1.00000e-04 *
  9.8904
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1408,"Variable containing:
1.00000e-03 *
  1.0579
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1409,"Variable containing:
1.00000e-03 *
  1.0466
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1410,"Variable containing:
1.00000e-03 *
  1.0396
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1411,"Variable containing:
1.00000e-03 *
  1.0052
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1412,"Variable containing:
1.00000e-03 *
  1.0365
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1413,"Variable containing:
1.00000e-03 *
  1.0619
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1414,"Variable containing:
1.00000e-03 *
  1.0490
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1415,"Variable containing:
1.00000e-04 *
  9.8765
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1416,"Variable containing:
1.00000e-03 *
  1.0315
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1417,"Variable containing:
1.00000e-03 *
  1.0430
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1418,"Variable containing:
1.00000e-03 *
  1.0473
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
1419,"Variable containing:
1.00000e-03 *
  1.0258
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
